year,month,species,sciname,length_cm,frequency
2019,2,CHMCH01,Champsodon capensis,4,8
2019,2,CHMCH01,Champsodon capensis,5,156
2019,2,CHMCH01,Champsodon capensis,6,195
2019,2,CHMCH01,Champsodon capensis,7,66
2019,2,CHMCH01,Champsodon capensis,8,12
2019,2,CHMCH01,Champsodon capensis,9,1
2019,1,CHRCH01,Chirocentrus dorab,33,1
2019,1,CHRCH01,Chirocentrus dorab,36,1
2019,1,CHRCH01,Chirocentrus dorab,37,2
2019,1,CHRCH01,Chirocentrus dorab,38,1
2019,1,CHRCH01,Chirocentrus dorab,39,1
2019,1,CHRCH01,Chirocentrus dorab,40,2
2019,1,CHRCH01,Chirocentrus dorab,41,1
2019,1,CHRCH01,Chirocentrus dorab,42,1
2019,2,CHRCH01,Chirocentrus dorab,43,1
2019,2,CHRCH01,Chirocentrus dorab,58,1
2019,1,CITBR01,Brachypleura novaezeelandiae,7,1
2019,1,CITBR01,Brachypleura novaezeelandiae,8,3
2019,1,CITBR01,Brachypleura novaezeelandiae,9,1
2019,1,CITBR01,Brachypleura novaezeelandiae,11,1
2019,2,CITBR01,Brachypleura novaezeelandiae,8,3
2019,2,CITBR01,Brachypleura novaezeelandiae,9,5
2019,2,CITBR01,Brachypleura novaezeelandiae,10,2
2019,1,CLUAN01,Anodontostoma chacunda,13,1
2019,1,CLUAN01,Anodontostoma chacunda,14,7
2019,1,CLUAN01,Anodontostoma chacunda,15,9
2019,1,CLUDU01,Dussumieria acuta,16,2
2019,1,CLUDU01,Dussumieria acuta,17,10
2019,1,CLUDU01,Dussumieria acuta,18,12
2019,1,CLUDU01,Dussumieria acuta,23,1
2019,1,CLUDU02,Dussumieria elopsoides,9,2
2019,1,CLUDU02,Dussumieria elopsoides,10,27
2019,1,CLUDU02,Dussumieria elopsoides,11,24
2019,1,CLUDU02,Dussumieria elopsoides,12,20
2019,1,CLUDU02,Dussumieria elopsoides,13,20
2019,1,CLUDU02,Dussumieria elopsoides,14,10
2019,1,CLUDU02,Dussumieria elopsoides,15,22
2019,1,CLUDU02,Dussumieria elopsoides,16,66
2019,1,CLUDU02,Dussumieria elopsoides,17,44
2019,1,CLUDU02,Dussumieria elopsoides,18,8
2019,1,CLUDU02,Dussumieria elopsoides,19,10
2019,2,CLUDU02,Dussumieria elopsoides,10,1
2019,2,CLUDU02,Dussumieria elopsoides,11,7
2019,2,CLUDU02,Dussumieria elopsoides,12,25
2019,2,CLUDU02,Dussumieria elopsoides,13,27
2019,2,CLUDU02,Dussumieria elopsoides,14,2
2019,2,CLUDU02,Dussumieria elopsoides,15,2
2019,2,CLUDU02,Dussumieria elopsoides,16,14
2019,2,CLUDU02,Dussumieria elopsoides,17,20
2019,2,CLUDU02,Dussumieria elopsoides,18,14
2019,2,CLUIL03,Ilisha melastoma,14,4
2019,2,CLUIL03,Ilisha melastoma,15,4
2019,2,CLUIL04,Ilisha megaloptera,13,2
2019,2,CLUIL05,Ilisha filigera,15,1
2019,2,CLUIL05,Ilisha filigera,16,22
2019,2,CLUIL05,Ilisha filigera,20,3
2019,2,CLUIL05,Ilisha filigera,21,5
2019,2,CLUIL05,Ilisha filigera,22,12
2019,2,CLUIL05,Ilisha filigera,23,1
2019,2,CLUIL05,Ilisha filigera,24,1
2019,1,CLUSL06,Sardinella fimbriata,9,5
2019,1,CLUSL06,Sardinella fimbriata,10,16
2019,1,CLUSL06,Sardinella fimbriata,11,4
2019,1,CLUSL06,Sardinella fimbriata,12,16
2019,1,CLUSL06,Sardinella fimbriata,13,2
2019,2,CLUSL06,Sardinella fimbriata,13,1
2019,2,CLUSL06,Sardinella fimbriata,14,3
2019,2,CLUSL06,Sardinella fimbriata,15,6
2019,2,CLUSL06,Sardinella fimbriata,16,11
2019,1,CLUSL12,Sardinella melanura,12,1
2019,1,CLUTE01,Tenualosa toli,22,1
2019,2,CLUTE01,Tenualosa toli,18,1
2019,2,CLUTE01,Tenualosa toli,19,2
2019,1,CLUTE03,Tenualosa ilisha,11,1
2019,1,CLUTE03,Tenualosa ilisha,12,5
2019,1,CLUTE03,Tenualosa ilisha,13,14
2019,1,CLUTE03,Tenualosa ilisha,14,4
2019,1,CLUTE03,Tenualosa ilisha,25,1
2019,1,CLUTE03,Tenualosa ilisha,26,3
2019,1,CLUTE03,Tenualosa ilisha,35,1
2019,2,CLUTE03,Tenualosa ilisha,34,1
2019,1,CONAR01,Ariosoma anago,13,1
2019,1,CONAR01,Ariosoma anago,21,1
2019,1,CONAR01,Ariosoma anago,23,1
2019,1,CONAR01,Ariosoma anago,25,2
2019,1,CONAR01,Ariosoma anago,26,3
2019,1,CONAR01,Ariosoma anago,27,1
2019,1,CONAR01,Ariosoma anago,28,1
2019,1,CONAR01,Ariosoma anago,31,1
2019,2,CONAR01,Ariosoma anago,16,1
2019,1,CONBM99,Bathymyrus echinorhynchus,19,1
2019,1,CONBM99,Bathymyrus echinorhynchus,23,1
2019,1,CONUR01,Uroconger lepturus,40,1
2019,1,CRACA16,Calappa lophos,5,2
2019,1,CRACA16,Calappa lophos,6,9
2019,1,CRACA16,Calappa lophos,7,21
2019,1,CRACA16,Calappa lophos,8,31
2019,1,CRACA16,Calappa lophos,9,6
2019,2,CRAEP00,EPIALTIDAE,4,1
2019,2,CRALI92,Lithodidae,17,1
2019,1,CRAMT02,Ashtorat lunaris,3,10
2019,1,CRAMT02,Ashtorat lunaris,4,9
2019,1,CRAMT02,Ashtorat lunaris,5,9
2019,1,CRAMT02,Ashtorat lunaris,6,3
2019,1,CRAMT02,Ashtorat lunaris,7,1
2019,2,CRAMT02,Ashtorat lunaris,7,2
2019,2,CRAMT02,Ashtorat lunaris,8,9
2019,2,CRAMT02,Ashtorat lunaris,9,5
2019,2,CRAMT02,Ashtorat lunaris,10,1
2019,2,CRAMT99,Matuta victor,4,5
2019,2,CRAMT99,Matuta victor,5,15
2019,2,CRAMT99,Matuta victor,6,13
2019,1,CRAPD99,Podophthalmus vigil,5,1
2019,1,CRAPD99,Podophthalmus vigil,6,1
2019,1,CRAPD99,Podophthalmus vigil,7,4
2019,1,CRAPD99,Podophthalmus vigil,8,4
2019,1,CRAPD99,Podophthalmus vigil,9,6
2019,1,CRAPD99,Podophthalmus vigil,10,4
2019,2,CRAPD99,Podophthalmus vigil,7,2
2019,2,CRAPD99,Podophthalmus vigil,10,1
2019,1,CRAPO00,PORTUNIDAE,4,1
2019,1,CRAPO15,Charybdis feriata,5,2
2019,1,CRAPO15,Charybdis feriata,6,2
2019,1,CRAPO15,Charybdis feriata,7,4
2019,1,CRAPO15,Charybdis feriata,8,8
2019,1,CRAPO15,Charybdis feriata,9,9
2019,1,CRAPO15,Charybdis feriata,10,3
2019,1,CRAPO15,Charybdis feriata,11,1
2019,2,CRAPO15,Charybdis feriata,5,1
2019,2,CRAPO15,Charybdis feriata,6,1
2019,2,CRAPO15,Charybdis feriata,7,3
2019,2,CRAPO15,Charybdis feriata,8,3
2019,2,CRAPO15,Charybdis feriata,9,2
2019,2,CRAPO15,Charybdis feriata,10,1
2019,1,CRAPO20,Charybdis smithii,2,23
2019,1,CRAPO20,Charybdis smithii,3,51
2019,1,CRAPO20,Charybdis smithii,4,104
2019,1,CRAPO20,Charybdis smithii,5,33
2019,1,CRAPO20,Charybdis smithii,6,6
2019,1,CRAPO20,Charybdis smithii,9,1
2019,2,CRAPO20,Charybdis smithii,0.2,13
2019,2,CRAPO20,Charybdis smithii,0.3,36
2019,2,CRAPO20,Charybdis smithii,0.4,5
2019,2,CRAPO20,Charybdis smithii,2,76
2019,2,CRAPO20,Charybdis smithii,3,58
2019,1,CRAPO38,Portunus sanguinolentus,3,4
2019,1,CRAPO38,Portunus sanguinolentus,4,3
2019,1,CRAPO38,Portunus sanguinolentus,5,10
2019,1,CRAPO38,Portunus sanguinolentus,6,5
2019,1,CRAPO38,Portunus sanguinolentus,7,5
2019,1,CRAPO38,Portunus sanguinolentus,8,10
2019,1,CRAPO38,Portunus sanguinolentus,9,9
2019,1,CRAPO38,Portunus sanguinolentus,10,9
2019,1,CRAPO38,Portunus sanguinolentus,11,12
2019,1,CRAPO38,Portunus sanguinolentus,12,7
2019,1,CRAPO38,Portunus sanguinolentus,13,8
2019,1,CRAPO38,Portunus sanguinolentus,14,6
2019,2,CRAPO38,Portunus sanguinolentus,5,3
2019,2,CRAPO38,Portunus sanguinolentus,8,1
2019,2,CRAPO38,Portunus sanguinolentus,11,8
2019,2,CRAPO38,Portunus sanguinolentus,12,9
2019,2,CRAPO38,Portunus sanguinolentus,13,2
2019,2,CRAPO38,Portunus sanguinolentus,14,6
2019,2,CRAPO38,Portunus sanguinolentus,15,2
2019,2,CRAPO38,Portunus sanguinolentus,16,1
2019,2,CRAPO39,Scylla serrata,24,1
2019,1,CRAPO3B,Portunus pelagicus,15,2
2019,1,CRAPO3B,Portunus pelagicus,16,1
2019,1,CRAPO3B,Portunus pelagicus,17,1
2019,2,CRAPO3B,Portunus pelagicus,15,1
2019,2,CRAPO3B,Portunus pelagicus,17,1
2019,1,CRASC01,Scylla tranquebarica,9,1
2019,2,CRASC01,Scylla tranquebarica,7,1
2019,2,CRYES01,Astacus torrentum,1.5,1
2019,2,CYGCY03,Cynoglossus bilineata,9,1
2019,2,CYGCY03,Cynoglossus bilineata,11,7
2019,2,CYGCY03,Cynoglossus bilineata,12,12
2019,2,CYGCY03,Cynoglossus bilineata,14,10
2019,2,CYGCY11,Cynoglossus capensis,29,1
2019,2,CYGCY11,Cynoglossus capensis,32,1
2019,2,CYGCY11,Cynoglossus capensis,34,1
2019,1,CYGCY26,Cynoglossus lingua,18,2
2019,1,CYGCY26,Cynoglossus lingua,19,2
2019,1,CYGCY26,Cynoglossus lingua,21,1
2019,1,CYGCY26,Cynoglossus lingua,22,5
2019,1,CYGCY26,Cynoglossus lingua,24,1
2019,1,CYGCY26,Cynoglossus lingua,25,1
2019,1,CYGCY26,Cynoglossus lingua,28,2
2019,1,CYGCY26,Cynoglossus lingua,29,1
2019,1,CYGCY26,Cynoglossus lingua,31,1
2019,1,CYGCY26,Cynoglossus lingua,32,1
2019,2,CYGCY26,Cynoglossus lingua,11,1
2019,2,CYGCY26,Cynoglossus lingua,19,1
2019,2,CYGCY26,Cynoglossus lingua,20,2
2019,2,CYGCY26,Cynoglossus lingua,31,1
2019,1,CYGCY27,Cynoglossus puncticeps,11,1
2019,1,CYGPA01,Paraplagusia bilineata,14,3
2019,1,CYGPA01,Paraplagusia bilineata,16,2
2019,1,CYGPA01,Paraplagusia bilineata,22,1
2019,1,CYGPA01,Paraplagusia bilineata,26,2
2019,1,CYGPA01,Paraplagusia bilineata,28,1
2019,1,CYGPA01,Paraplagusia bilineata,29,1
2019,1,CYGPA01,Paraplagusia bilineata,30,1
2019,1,CYGPA01,Paraplagusia bilineata,31,1
2019,1,CYGPA01,Paraplagusia bilineata,40,1
2019,2,CYGPA01,Paraplagusia bilineata,35,2
2019,2,CYGPA01,Paraplagusia bilineata,36,1
2019,2,CYGPA01,Paraplagusia bilineata,37,1
2019,2,CYGPA01,Paraplagusia bilineata,40,1
2019,1,DACDA01,Dactylopterus volitans,15,1
2019,1,DACDA01,Dactylopterus volitans,16,1
2019,1,DACDA01,Dactylopterus volitans,17,1
2019,1,DACDA01,Dactylopterus volitans,19,1
2019,1,DACDN01,Dactyloptena orientalis,14,1
2019,1,DACDN01,Dactyloptena orientalis,16,3
2019,2,DACDN01,Dactyloptena orientalis,15,1
2019,1,DIOCY01,Cyclichthys orbicularis,17,1
2019,1,DIODI01,Diodon hystrix,10,1
2019,1,DIODI01,Diodon hystrix,15,1
2019,1,DIODI01,Diodon hystrix,23,2
2019,1,DIODI01,Diodon hystrix,29,1
2019,1,DREDR02,Drepane punctata,12,4
2019,1,DREDR02,Drepane punctata,14,3
2019,1,DREDR02,Drepane punctata,17,5
2019,1,DREDR02,Drepane punctata,18,2
2019,1,DREDR02,Drepane punctata,19,1
2019,2,DREDR02,Drepane punctata,17,1
2019,1,DREDR03,Drepane longimana,4,1
2019,1,DREDR03,Drepane longimana,7,1
2019,1,DREDR03,Drepane longimana,9,7
2019,1,DREDR03,Drepane longimana,10,3
2019,1,DREDR03,Drepane longimana,11,9
2019,1,DREDR03,Drepane longimana,12,4
2019,1,DREDR03,Drepane longimana,13,6
2019,1,DREDR03,Drepane longimana,14,4
2019,1,DREDR03,Drepane longimana,15,4
2019,1,DREDR03,Drepane longimana,16,1
2019,1,DREDR03,Drepane longimana,19,1
2019,2,DREDR03,Drepane longimana,6,1
2019,2,DREDR03,Drepane longimana,8,1
2019,2,DREDR03,Drepane longimana,11,5
2019,2,DREDR03,Drepane longimana,12,11
2019,2,DREDR03,Drepane longimana,13,16
2019,2,DREDR03,Drepane longimana,14,5
2019,2,DREDR03,Drepane longimana,15,2
2019,2,DREDR03,Drepane longimana,16,1
2019,1,ECNRE01,Remora remora,13,1
2019,1,ECNRE01,Remora remora,16,1
2019,1,ELOEL02,Elops machnata,20,1
2019,1,ELOEL02,Elops machnata,28,1
2019,1,ELOEL02,Elops machnata,35,1
2019,1,ENGCO01,Coilia dussumieri,6,2
2019,1,ENGCO01,Coilia dussumieri,7,2
2019,1,ENGCO01,Coilia dussumieri,8,5
2019,1,ENGCO01,Coilia dussumieri,9,7
2019,1,ENGCO01,Coilia dussumieri,10,6
2019,1,ENGCO01,Coilia dussumieri,11,18
2019,1,ENGCO01,Coilia dussumieri,12,39
2019,1,ENGCO01,Coilia dussumieri,13,63
2019,1,ENGCO01,Coilia dussumieri,14,22
2019,1,ENGCO01,Coilia dussumieri,15,6
2019,1,ENGCO01,Coilia dussumieri,16,3
2019,2,ENGCO01,Coilia dussumieri,9,4
2019,2,ENGCO01,Coilia dussumieri,10,8
2019,2,ENGCO01,Coilia dussumieri,11,9
2019,2,ENGCO01,Coilia dussumieri,12,5
2019,2,ENGCO01,Coilia dussumieri,13,49
2019,2,ENGCO01,Coilia dussumieri,14,13
2019,2,ENGCO04,Coilia macrognathos,15,1
2019,2,ENGCO04,Coilia macrognathos,16,1
2019,2,ENGCO04,Coilia macrognathos,17,2
2019,2,ENGCO04,Coilia macrognathos,18,11
2019,2,ENGCO04,Coilia macrognathos,19,2
2019,2,ENGCO04,Coilia macrognathos,20,7
2019,1,ENGCO99,Coilia reynaldi,20,1
2019,2,ENGCO99,Coilia reynaldi,13,1
2019,2,ENGCO99,Coilia reynaldi,15,1
2019,2,ENGCO99,Coilia reynaldi,17,3
2019,2,ENGCO99,Coilia reynaldi,18,2
2019,2,ENGCO99,Coilia reynaldi,19,3
2019,2,ENGCO99,Coilia reynaldi,20,2
2019,1,ENGSE01,Setipinna taty,11,2
2019,1,ENGSE01,Setipinna taty,12,1
2019,2,ENGSE01,Setipinna taty,7,16
2019,2,ENGSE01,Setipinna taty,9,9
2019,2,ENGSE01,Setipinna taty,10,39
2019,2,ENGSE01,Setipinna taty,11,16
2019,2,ENGSE01,Setipinna taty,12,8
2019,2,ENGSE01,Setipinna taty,13,7
2019,2,ENGSE01,Setipinna taty,14,1
2019,2,ENGSE01,Setipinna taty,15,37
2019,2,ENGSE01,Setipinna taty,16,45
2019,2,ENGSE01,Setipinna taty,18,57
2019,1,ENGSE04,Setipinna brevipes,9,1
2019,1,ENGSE04,Setipinna brevipes,10,14
2019,1,ENGSE04,Setipinna brevipes,11,35
2019,1,ENGSE04,Setipinna brevipes,12,19
2019,1,ENGSE04,Setipinna brevipes,13,11
2019,1,ENGSE04,Setipinna brevipes,14,8
2019,2,ENGSE04,Setipinna brevipes,7,6
2019,2,ENGSE04,Setipinna brevipes,8,26
2019,2,ENGSE04,Setipinna brevipes,9,17
2019,2,ENGSE04,Setipinna brevipes,10,17
2019,2,ENGSE04,Setipinna brevipes,11,24
2019,2,ENGSE04,Setipinna brevipes,12,6
2019,1,ENGST02,Stolephorus commersonii,5,1
2019,1,ENGST02,Stolephorus commersonii,7,69
2019,1,ENGST02,Stolephorus commersonii,8,66
2019,1,ENGST02,Stolephorus commersonii,12,12
2019,2,ENGST02,Stolephorus commersonii,9,70
2019,2,ENGST02,Stolephorus commersonii,10,9
2019,1,ENGST03,Stolephorus indicus,5,13
2019,1,ENGST03,Stolephorus indicus,6,31
2019,1,ENGST03,Stolephorus indicus,7,26
2019,1,ENGST03,Stolephorus indicus,8,16
2019,1,ENGST03,Stolephorus indicus,9,9
2019,2,ENGST03,Stolephorus indicus,5,1
2019,2,ENGST03,Stolephorus indicus,6,4
2019,2,ENGST03,Stolephorus indicus,7,11
2019,2,ENGST03,Stolephorus indicus,8,14
2019,2,ENGST03,Stolephorus indicus,9,6
2019,1,ENGTH02,Thryssa mystax,8,2
2019,1,ENGTH02,Thryssa mystax,9,42
2019,1,ENGTH02,Thryssa mystax,10,12
2019,2,ENGTH02,Thryssa mystax,9,2
2019,2,ENGTH02,Thryssa mystax,10,2
2019,2,ENGTH02,Thryssa mystax,11,4
2019,2,ENGTH02,Thryssa mystax,12,3
2019,2,ENGTH02,Thryssa mystax,13,3
2019,1,ENGTH03,Thryssa setirostris,9,6
2019,1,ENGTH03,Thryssa setirostris,10,26
2019,1,ENGTH03,Thryssa setirostris,11,9
2019,1,ENGTH03,Thryssa setirostris,12,5
2019,2,ENGTH03,Thryssa setirostris,9,9
2019,2,ENGTH03,Thryssa setirostris,10,2
2019,2,ENGTH03,Thryssa setirostris,11,21
2019,2,ENGTH03,Thryssa setirostris,12,14
2019,2,ENGTH03,Thryssa setirostris,13,15
2019,2,ENGTH03,Thryssa setirostris,14,11
2019,2,ENGTH03,Thryssa setirostris,15,1
2019,2,ENGTH03,Thryssa setirostris,16,1
2019,1,ENGTH05,Thryssa dussumieri,10,1
2019,1,EPHEP01,Ephippus orbis,5,1
2019,1,EPHEP01,Ephippus orbis,6,1
2019,1,EPHEP01,Ephippus orbis,7,3
2019,1,EPHEP01,Ephippus orbis,8,2
2019,1,EPHEP01,Ephippus orbis,10,5
2019,1,EPHEP01,Ephippus orbis,11,4
2019,1,EPHEP01,Ephippus orbis,15,1
2019,1,EPHEP01,Ephippus orbis,16,1
2019,2,EPHEP01,Ephippus orbis,6,1
2019,2,EPHEP01,Ephippus orbis,10,1
2019,2,EPHEP01,Ephippus orbis,11,2
2019,2,FISFI00,Fistularia sp.,45,1
2019,1,FISFI01,Fistularia petimba,16,1
2019,1,FISFI01,Fistularia petimba,18,1
2019,1,FISFI01,Fistularia petimba,20,3
2019,1,FISFI01,Fistularia petimba,21,1
2019,1,FISFI01,Fistularia petimba,22,7
2019,1,FISFI01,Fistularia petimba,24,1
2019,1,FISFI01,Fistularia petimba,25,3
2019,1,FISFI01,Fistularia petimba,26,10
2019,1,FISFI01,Fistularia petimba,27,2
2019,1,FISFI01,Fistularia petimba,28,2
2019,1,FISFI01,Fistularia petimba,29,11
2019,1,FISFI01,Fistularia petimba,30,3
2019,1,FISFI01,Fistularia petimba,31,12
2019,1,FISFI01,Fistularia petimba,32,11
2019,1,FISFI01,Fistularia petimba,33,14
2019,1,FISFI01,Fistularia petimba,34,15
2019,1,FISFI01,Fistularia petimba,35,11
2019,1,FISFI01,Fistularia petimba,36,11
2019,1,FISFI01,Fistularia petimba,37,27
2019,1,FISFI01,Fistularia petimba,38,17
2019,1,FISFI01,Fistularia petimba,39,15
2019,1,FISFI01,Fistularia petimba,40,11
2019,1,FISFI01,Fistularia petimba,41,10
2019,1,FISFI01,Fistularia petimba,42,10
2019,1,FISFI01,Fistularia petimba,43,10
2019,1,FISFI01,Fistularia petimba,44,6
2019,1,FISFI01,Fistularia petimba,45,4
2019,1,FISFI01,Fistularia petimba,47,1
2019,1,FISFI01,Fistularia petimba,49,1
2019,1,FISFI01,Fistularia petimba,59,1
2019,1,FISFI01,Fistularia petimba,67,1
2019,1,FISFI01,Fistularia petimba,80,1
2019,1,FISFI01,Fistularia petimba,86,1
2019,1,FISFI01,Fistularia petimba,93,1
2019,1,FISFI01,Fistularia petimba,100,1
2019,2,FISFI01,Fistularia petimba,15,1
2019,2,FISFI01,Fistularia petimba,23,1
2019,2,FISFI01,Fistularia petimba,25,4
2019,2,FISFI01,Fistularia petimba,28,3
2019,2,FISFI01,Fistularia petimba,29,3
2019,2,FISFI01,Fistularia petimba,31,1
2019,2,FISFI01,Fistularia petimba,32,4
2019,2,FISFI01,Fistularia petimba,33,2
2019,2,FISFI01,Fistularia petimba,34,1
2019,2,FISFI01,Fistularia petimba,35,4
2019,2,FISFI01,Fistularia petimba,36,2
2019,2,FISFI01,Fistularia petimba,37,2
2019,2,FISFI01,Fistularia petimba,38,1
2019,2,FISFI01,Fistularia petimba,39,4
2019,2,FISFI01,Fistularia petimba,40,2
2019,2,FISFI01,Fistularia petimba,43,2
2019,2,FISFI01,Fistularia petimba,47,1
2019,1,FISFI02,Fistularia commersonii,47,1
2019,1,GEMNP01,Neoepinnula orientalis,4,1
2019,1,GEMNP01,Neoepinnula orientalis,6,1
2019,1,GEMNP01,Neoepinnula orientalis,7,1
2019,1,GEMNP01,Neoepinnula orientalis,11,1
2019,1,GEMNP01,Neoepinnula orientalis,12,1
2019,2,GEMNP01,Neoepinnula orientalis,5,2
2019,2,GEMNP01,Neoepinnula orientalis,6,1
2019,2,GEMNP01,Neoepinnula orientalis,7,14
2019,2,GEMNP01,Neoepinnula orientalis,8,29
2019,2,GEMNP01,Neoepinnula orientalis,9,20
2019,2,GEMNP01,Neoepinnula orientalis,10,20
2019,2,GEMNP01,Neoepinnula orientalis,11,3
2019,2,GEMNP01,Neoepinnula orientalis,12,3
2019,2,GEMNP01,Neoepinnula orientalis,13,1
2019,1,GERGE01,Gerres filamentosus,15,1
2019,1,GERGE01,Gerres filamentosus,16,1
2019,1,GERGE01,Gerres filamentosus,17,2
2019,2,GERGE01,Gerres filamentosus,14,1
2019,2,GERGE01,Gerres filamentosus,16,1
2019,1,GERPE01,Pentaprion longimanus,5,5
2019,1,GERPE01,Pentaprion longimanus,6,8
2019,1,GERPE01,Pentaprion longimanus,7,33
2019,1,GERPE01,Pentaprion longimanus,8,1
2019,1,GERPE01,Pentaprion longimanus,9,4
2019,1,GERPE01,Pentaprion longimanus,10,5
2019,1,GERPE01,Pentaprion longimanus,11,19
2019,1,GERPE01,Pentaprion longimanus,12,24
2019,2,GERPE01,Pentaprion longimanus,10,1
2019,2,GERPE01,Pentaprion longimanus,11,7
2019,1,GOBBL02,Boleophthalmus dussumieri,9,4
2019,1,GOBBL02,Boleophthalmus dussumieri,11,9
2019,1,GOBBL02,Boleophthalmus dussumieri,12,7
2019,2,GOBTA02,Taenioides cirratus,9,1
2019,2,GOBTA02,Taenioides cirratus,15,2
2019,2,GOBTA03,Taenioides anguillaries,15,1
2019,2,GOBTR02,Trypauchen vagina,14,4
2019,2,GOBTR02,Trypauchen vagina,15,6
2019,2,GOBTR02,Trypauchen vagina,17,2
2019,2,GOBTR02,Trypauchen vagina,22,1
2019,2,GOBTR02,Trypauchen vagina,30,1
2019,1,HOLMY52,Myripristis murdjan,7,1
2019,1,HOLSA02,Sargocentron rubrum,13,1
2019,1,HOLSA02,Sargocentron rubrum,15,3
2019,1,HOLSA02,Sargocentron rubrum,16,2
2019,1,HOLSA02,Sargocentron rubrum,18,1
2019,1,LACLA01,Lactarius lactarius,7,1
2019,1,LACLA01,Lactarius lactarius,8,3
2019,1,LACLA01,Lactarius lactarius,9,2
2019,1,LACLA01,Lactarius lactarius,14,2
2019,1,LACLA01,Lactarius lactarius,15,1
2019,1,LACLA01,Lactarius lactarius,17,1
2019,2,LACLA01,Lactarius lactarius,8,3
2019,2,LACLA01,Lactarius lactarius,10,1
2019,2,LACLA01,Lactarius lactarius,14,1
2019,1,LEIGA01,Gazza minuta,4,23
2019,1,LEIGA01,Gazza minuta,5,69
2019,1,LEIGA01,Gazza minuta,6,70
2019,1,LEIGA01,Gazza minuta,7,50
2019,1,LEIGA01,Gazza minuta,8,25
2019,1,LEIGA01,Gazza minuta,9,3
2019,1,LEIGA01,Gazza minuta,10,1
2019,2,LEIGA01,Gazza minuta,4,23
2019,2,LEIGA01,Gazza minuta,5,15
2019,2,LEIGA01,Gazza minuta,6,51
2019,2,LEIGA01,Gazza minuta,7,52
2019,2,LEIGA01,Gazza minuta,8,1
2019,2,LEIGA01,Gazza minuta,10,1
2019,1,LEILE04,Aurigequula fasciata,8,2
2019,1,LEILE04,Aurigequula fasciata,9,2
2019,1,LEILE07,Leiognathus bindus,3,18
2019,1,LEILE07,Leiognathus bindus,4,54
2019,1,LEILE07,Leiognathus bindus,5,81
2019,1,LEILE07,Leiognathus bindus,6,111
2019,1,LEILE07,Leiognathus bindus,7,70
2019,1,LEILE07,Leiognathus bindus,8,37
2019,1,LEILE07,Leiognathus bindus,9,8
2019,2,LEILE07,Leiognathus bindus,4,23
2019,2,LEILE07,Leiognathus bindus,5,14
2019,2,LEILE07,Leiognathus bindus,6,51
2019,2,LEILE07,Leiognathus bindus,7,22
2019,2,LEILE07,Leiognathus bindus,8,2
2019,1,LEILE08,Eubleekeria splendens,3,175
2019,1,LEILE08,Eubleekeria splendens,4,20
2019,1,LEILE08,Eubleekeria splendens,5,50
2019,1,LEILE08,Eubleekeria splendens,6,12
2019,1,LEILE08,Eubleekeria splendens,7,1
2019,1,LEILE09,Leiognathus brevirostris,2,10
2019,1,LEILE09,Leiognathus brevirostris,3,114
2019,1,LEILE09,Leiognathus brevirostris,4,93
2019,1,LEILE09,Leiognathus brevirostris,5,34
2019,1,LEILE09,Leiognathus brevirostris,6,20
2019,1,LEILE09,Leiognathus brevirostris,7,58
2019,1,LEILE09,Leiognathus brevirostris,8,34
2019,1,LEILE09,Leiognathus brevirostris,10,6
2019,2,LEILE09,Leiognathus brevirostris,3,5
2019,2,LEILE09,Leiognathus brevirostris,4,28
2019,2,LEILE09,Leiognathus brevirostris,5,16
2019,2,LEILE09,Leiognathus brevirostris,6,5
2019,2,LEILE09,Leiognathus brevirostris,7,2
2019,1,LEISE01,Secutor insidiator,3,26
2019,1,LEISE01,Secutor insidiator,4,25
2019,1,LEISE01,Secutor insidiator,5,5
2019,2,LEISE01,Secutor insidiator,6,3
2019,2,LEISE01,Secutor insidiator,7,2
2019,2,LEISE01,Secutor insidiator,8,7
2019,1,LEISE02,Secutor ruconius,2,6
2019,1,LEISE02,Secutor ruconius,3,21
2019,1,LEISE02,Secutor ruconius,4,32
2019,1,LEISE02,Secutor ruconius,5,44
2019,1,LEISE02,Secutor ruconius,6,6
2019,1,LEISE02,Secutor ruconius,7,14
2019,1,LEISE02,Secutor ruconius,8,30
2019,1,LEISE02,Secutor ruconius,9,4
2019,1,LEISE02,Secutor ruconius,10,1
2019,2,LEISE02,Secutor ruconius,3,82
2019,2,LEISE02,Secutor ruconius,4,92
2019,2,LEISE02,Secutor ruconius,5,84
2019,2,LEISE02,Secutor ruconius,6,54
2019,2,LEISE02,Secutor ruconius,7,6
2019,1,LETLE02,Lethrinus lentjan,7,1
2019,1,LETLE02,Lethrinus lentjan,13,1
2019,1,LETLE02,Lethrinus lentjan,17,1
2019,1,LETLE02,Lethrinus lentjan,20,4
2019,1,LETLE02,Lethrinus lentjan,22,3
2019,1,LETLE02,Lethrinus lentjan,23,3
2019,1,LETLE02,Lethrinus lentjan,24,2
2019,1,LETLE02,Lethrinus lentjan,25,1
2019,1,LETLE02,Lethrinus lentjan,26,4
2019,1,LETLE02,Lethrinus lentjan,27,4
2019,1,LETLE02,Lethrinus lentjan,28,5
2019,1,LETLE02,Lethrinus lentjan,29,3
2019,1,LETLE02,Lethrinus lentjan,30,2
2019,1,LETLE02,Lethrinus lentjan,31,1
2019,1,LETLE02,Lethrinus lentjan,32,1
2019,1,LOBLO01,Lobotes surinamensis,57,1
2019,1,LOBPA25,Panulirus polyphagus,8,1
